gutenberg_id,text
41445,"has indeed taken refuge in the Alps, he may be hunted like the chamois,"
41445,and destroyed as a beast of prey. But I perceive your thoughts: you do
41445,"not credit my narrative, and do not intend to pursue my enemy with the"
41445,punishment which is his desert.”
41445,
41445,"As I spoke, rage sparkled in my eyes; the magistrate was intimidated;"
41445,"“You are mistaken,” said he, “I will exert myself; and if it is in my"
41445,"power to seize the monster, be assured that he shall suffer punishment"
41445,"proportionate to his crimes. But I fear, from what you have yourself"
41445,"described to be his properties, that this will prove impracticable, and"
41445,"that, while every proper measure is pursued, you should endeavour to"
41445,make up your mind to disappointment.”
41445,
41445,“That cannot be; but all that I can say will be of little avail. My
41445,"revenge is of no moment to you; yet, while I allow it to be a vice, I"
41445,confess that it is the devouring and only passion of my soul. My rage is
41445,"unspeakable, when I reflect that the murderer, whom I have turned loose"
41445,"upon society, still exists. You refuse my just demand: I have but one"
41445,"resource; and I devote myself, either in my life or death, to his"
41445,destruction.”
41445,
41445,I trembled with excess of agitation as I said this; there was a phrenzy
41445,"in my manner, and something, I doubt not, of that haughty fierceness,"
41445,which the martyrs of old are said to have possessed. But to a Genevan
41445,"magistrate, whose mind was occupied by far other ideas than those of"
41445,"devotion and heroism, this elevation of mind had much the appearance of"
41445,"madness. He endeavoured to soothe me as a nurse does a child, and"
41445,reverted to my tale as the effects of delirium.
41445,
41445,"“Man,” I cried, “how ignorant art thou in thy pride of wisdom! Cease;"
41445,you know not what it is you say.”
41445,
41445,"I broke from the house angry and disturbed, and retired to meditate on"
41445,some other mode of action.
41445,
41445,
41445,
41445,
41445,CHAPTER XXIII.
41445,
41445,
41445,My present situation was one in which all voluntary thought was
41445,swallowed up and lost. I was hurried away by fury; revenge alone endowed
41445,"me with strength and composure; it modelled my feelings, and allowed me"
41445,"to be calculating and calm, at periods when otherwise delirium or death"
41445,would have been my portion.
41445,
41445,"My first resolution was to quit Geneva for ever; my country, which, when"
41445,"I was happy and beloved, was dear to me, now, in my adversity, became"
41445,"hateful. I provided myself with a sum of money, together with a few"
41445,"jewels which had belonged to my mother, and departed."
41445,
41445,"And now my wanderings began, which are to cease but with life. I have"
41445,"traversed a vast portion of the earth, and have endured all the"
41445,"hardships which travellers, in deserts and barbarous countries, are wont"
41445,to meet. How I have lived I hardly know; many times have I stretched my
41445,"failing limbs upon the sandy plain, and prayed for death. But revenge"
41445,"kept me alive; I dared not die, and leave my adversary in being."
41445,
41445,"When I quitted Geneva, my first labour was to gain some clue by which I"
41445,might trace the steps of my fiendish enemy. But my plan was unsettled;
41445,"and I wandered many hours around the confines of the town, uncertain"
41445,"what path I should pursue. As night approached, I found myself at the"
41445,"entrance of the cemetery where William, Elizabeth, and my father,"
41445,"reposed. I entered it, and approached the tomb which marked their"
41445,"graves. Every thing was silent, except the leaves of the trees, which"
41445,were gently agitated by the wind; the night was nearly dark; and the
41445,scene would have been solemn and affecting even to an uninterested
41445,"observer. The spirits of the departed seemed to flit around, and to cast"
41445,"a shadow, which was felt but seen not, around the head of the mourner."
41445,
41445,The deep grief which this scene had at first excited quickly gave way to
41445,"rage and despair. They were dead, and I lived; their murderer also"
41445,"lived, and to destroy him I must drag out my weary existence. I knelt on"
41445,"the grass, and kissed the earth, and with quivering lips exclaimed, “By"
41445,"the sacred earth on which I kneel, by the shades that wander near me, by"
41445,"the deep and eternal grief that I feel, I swear; and by thee, O Night,"
41445,"and by the spirits that preside over thee, I swear to pursue the dæmon,"
41445,"who caused this misery, until he or I shall perish in mortal conflict."
41445,"For this purpose I will preserve my life: to execute this dear revenge,"
41445,"will I again behold the sun, and tread the green herbage of earth, which"
41445,"otherwise should vanish from my eyes for ever. And I call on you,"
41445,"spirits of the dead; and on you, wandering ministers of vengeance, to"
41445,aid and conduct me in my work. Let the cursed and hellish monster drink
41445,deep of agony; let him feel the despair that now torments me.”
41445,
41445,"I had begun my adjuration with solemnity, and an awe which almost"
41445,assured me that the shades of my murdered friends heard and approved my
41445,"devotion; but the furies possessed me as I concluded, and rage choaked"
41445,my utterance.
41445,
41445,I was answered through the stillness of night by a loud and fiendish
41445,"laugh. It rung on my ears long and heavily; the mountains re-echoed it,"
41445,and I felt as if all hell surrounded me with mockery and laughter.
41445,"Surely in that moment I should have been possessed by phrenzy, and have"
41445,"destroyed my miserable existence, but that my vow was heard, and that I"
41445,was reserved for vengeance. The laughter died away: when a well-known
41445,"and abhorred voice, apparently close to my ear, addressed me in an"
41445,audible whisper—“I am satisfied: miserable wretch! you have determined
41445,"to live, and I am satisfied.”"
41445,
41445,I darted towards the spot from which the sound proceeded; but the devil
41445,"eluded my grasp. Suddenly the broad disk of the moon arose, and shone"
41445,"full upon his ghastly and distorted shape, as he fled with more than"
41445,mortal speed.
41445,
41445,I pursued him; and for many months this has been my task. Guided by a
41445,"slight clue, I followed the windings of the Rhone, but vainly. The blue"
41445,"Mediterranean appeared; and, by a strange chance, I saw the fiend enter"
41445,"by night, and hide himself in a vessel bound for the Black Sea. I took"
41445,"my passage in the same ship; but he escaped, I know not how."
41445,
41445,"Amidst the wilds of Tartary and Russia, although he still evaded me, I"
41445,"have ever followed in his track. Sometimes the peasants, scared by this"
41445,"horrid apparition, informed me of his path; sometimes he himself, who"
41445,"feared that if I lost all trace I should despair and die, often left"
41445,"some mark to guide me. The snows descended on my head, and I saw the"
41445,print of his huge step on the white plain. To you first entering on
41445,"life, to whom care is new, and agony unknown, how can you understand"
41445,"what I have felt, and still feel? Cold, want, and fatigue, were the least"
41445,"pains which I was destined to endure; I was cursed by some devil, and"
41445,carried about with me my eternal hell; yet still a spirit of good
41445,"followed and directed my steps, and, when I most murmured, would"
41445,suddenly extricate me from seemingly insurmountable difficulties.
41445,"Sometimes, when nature, overcome by hunger, sunk under the exhaustion, a"
41445,"repast was prepared for me in the desert, that restored and inspirited"
41445,"me. The fare was indeed coarse, such as the peasants of the country ate;"
41445,but I may not doubt that it was set there by the spirits that I had
41445,"invoked to aid me. Often, when all was dry, the heavens cloudless, and I"
41445,"was parched by thirst, a slight cloud would bedim the sky, shed the few"
41445,"drops that revived me, and vanish."
41445,
41445,"I followed, when I could, the courses of the rivers; but the dæmon"
41445,"generally avoided these, as it was here that the population of the"
41445,country chiefly collected. In other places human beings were seldom
41445,seen; and I generally subsisted on the wild animals that crossed my
41445,"path. I had money with me, and gained the friendship of the villagers by"
41445,"distributing it, or bringing with me some food that I had killed, which,"
41445,"after taking a small part, I always presented to those who had provided"
41445,me with fire and utensils for cooking.
41445,
41445,"My life, as it passed thus, was indeed hateful to me, and it was during"
41445,"sleep alone that I could taste joy. O blessed sleep! often, when most"
41445,"miserable, I sank to repose, and my dreams lulled me even to rapture."
41445,"The spirits that guarded me had provided these moments, or rather hours,"
41445,"of happiness, that I might retain strength to fulfil my pilgrimage."
41445,"Deprived of this respite, I should have sunk under my hardships. During"
41445,the day I was sustained and inspirited by the hope of night: for in
41445,"sleep I saw my friends, my wife, and my beloved country; again I saw the"
41445,"benevolent countenance of my father, heard the silver tones of my"
41445,"Elizabeth’s voice, and beheld Clerval enjoying health and youth. Often,"
41445,"when wearied by a toilsome march, I persuaded myself that I was dreaming"
41445,"until night should come, and that I should then enjoy reality in the"
41445,arms of my dearest friends. What agonizing fondness did I feel for them!
41445,"how did I cling to their dear forms, as sometimes they haunted even my"
41445,"waking hours, and persuade myself that they still lived! At such"
41445,"moments vengeance, that burned within me, died in my heart, and I"
41445,"pursued my path towards the destruction of the dæmon, more as a task"
41445,"enjoined by heaven, as the mechanical impulse of some power of which I"
41445,"was unconscious, than as the ardent desire of my soul."
41445,
41445,"What his feelings were whom I pursued, I cannot know. Sometimes, indeed,"
41445,"he left marks in writing on the barks of the trees, or cut in stone,"
41445,"that guided me, and instigated my fury. “My reign is not yet over,”"
41445,"(these words were legible in one of these inscriptions); “you live, and"
41445,my power is complete. Follow me; I seek the everlasting ices of the
41445,"north, where you will feel the misery of cold and frost, to which I am"
41445,"impassive. You will find near this place, if you follow not too tardily,"
41445,"a dead hare; eat, and be refreshed. Come on, my enemy; we have yet to"
41445,wrestle for our lives; but many hard and miserable hours must you
41445,"endure, until that period shall arrive.”"
41445,
41445,"Scoffing devil! Again do I vow vengeance; again do I devote thee,"
41445,"miserable fiend, to torture and death. Never will I omit my search,"
41445,until he or I perish; and then with what ecstacy shall I join my
41445,"Elizabeth, and those who even now prepare for me the reward of my"
41445,tedious toil and horrible pilgrimage.
41445,
41445,"As I still pursued my journey to the northward, the snows thickened, and"
41445,the cold increased in a degree almost too severe to support. The
41445,"peasants were shut up in their hovels, and only a few of the most hardy"
41445,ventured forth to seize the animals whom starvation had forced from
41445,"their hiding places to seek for prey. The rivers were covered with ice,"
41445,and no fish could be procured; and thus I was cut off from my chief
41445,article of maintenance.
41445,
41445,The triumph of my enemy increased with the difficulty of my labours. One
41445,inscription that he left was in these words: “Prepare! your toils only
41445,"begin: wrap yourself in furs, and provide food, for we shall soon enter"
41445,upon a journey where your sufferings will satisfy my everlasting
41445,hatred.”
41445,
41445,My courage and perseverance were invigorated by these scoffing words; I
41445,"resolved not to fail in my purpose; and, calling on heaven to support"
41445,"me, I continued with unabated fervour to traverse immense deserts, until"
41445,"the ocean appeared at a distance, and formed the utmost boundary of the"
41445,horizon. Oh! how unlike it was to the blue seas of the south! Covered
41445,"with ice, it was only to be distinguished from land by its superior"
41445,wildness and ruggedness. The Greeks wept for joy when they beheld the
41445,"Mediterranean from the hills of Asia, and hailed with rapture the"
41445,"boundary of their toils. I did not weep; but I knelt down, and, with a"
41445,"full heart, thanked my guiding spirit for conducting me in safety to the"
41445,"place where I hoped, notwithstanding my adversary’s gibe, to meet and"
41445,grapple with him.
41445,
41445,"Some weeks before this period I had procured a sledge and dogs, and thus"
41445,traversed the snows with inconceivable speed. I know not whether the
41445,"fiend possessed the same advantages; but I found that, as before I had"
41445,"daily lost ground in the pursuit, I now gained on him; so much so, that"
41445,"when I first saw the ocean, he was but one day’s journey in advance, and"
41445,I hoped to intercept him before he should reach the beach. With new
41445,"courage, therefore, I pressed on, and in two days arrived at a wretched"
41445,hamlet on the seashore. I inquired of the inhabitants concerning the
41445,"fiend, and gained accurate information. A gigantic monster, they said,"
41445,"had arrived the night before, armed with a gun and many pistols; putting"
41445,"to flight the inhabitants of a solitary cottage, through fear of his"
41445,"terrific appearance. He had carried off their store of winter food, and,"
41445,"placing it in a sledge, to draw which he had seized on a numerous drove"
41445,"of trained dogs, he had harnessed them, and the same night, to the joy"
41445,"of the horror-struck villagers, had pursued his journey across the sea"
41445,in a direction that led to no land; and they conjectured that he must
41445,"speedily be destroyed by the breaking of the ice, or frozen by the"
41445,eternal frosts.
41445,
41445,"On hearing this information, I suffered a temporary access of despair."
41445,He had escaped me; and I must commence a destructive and almost endless
41445,"journey across the mountainous ices of the ocean,—amidst cold that few"
41445,"of the inhabitants could long endure, and which I, the native of a"
41445,"genial and sunny climate, could not hope to survive. Yet at the idea"
41445,"that the fiend should live and be triumphant, my rage and vengeance"
41445,"returned, and, like a mighty tide, overwhelmed every other feeling."
41445,"After a slight repose, during which the spirits of the dead hovered"
41445,"round, and instigated me to toil and revenge, I prepared for my"
41445,journey.
41445,
41445,I exchanged my land sledge for one fashioned for the inequalities of the
41445,"frozen ocean; and, purchasing a plentiful stock of provisions, I"
41445,departed from land.
41445,
41445,I cannot guess how many days have passed since then; but I have endured
41445,"misery, which nothing but the eternal sentiment of a just retribution"
41445,burning within my heart could have enabled me to support. Immense and
41445,"rugged mountains of ice often barred up my passage, and I often heard"
41445,"the thunder of the ground sea, which threatened my destruction. But"
41445,"again the frost came, and made the paths of the sea secure."
41445,
41445,By the quantity of provision which I had consumed I should guess that I
41445,had passed three weeks in this journey; and the continual protraction of
41445,"hope, returning back upon the heart, often wrung bitter drops of"
41445,despondency and grief from my eyes. Despair had indeed almost secured
41445,"her prey, and I should soon have sunk beneath this misery; when once,"
41445,after the poor animals that carried me had with incredible toil gained
41445,"the summit of a sloping ice mountain, and one sinking under his fatigue"
41445,"died, I viewed the expanse before me with anguish, when suddenly my eye"
41445,caught a dark speck upon the dusky plain. I strained my sight to
41445,"discover what it could be, and uttered a wild cry of ecstacy when I"
41445,"distinguished a sledge, and the distorted proportions of a well-known"
41445,form within. Oh! with what a burning gush did hope revisit my heart!
41445,"warm tears filled my eyes, which I hastily wiped away, that they might"
41445,not intercept the view I had of the dæmon; but still my sight was dimmed
41445,"by the burning drops, until, giving way to the emotions that oppressed"
41445,"me, I wept aloud."
41445,
41445,But this was not the time for delay; I disencumbered the dogs of their
41445,"dead companion, gave them a plentiful portion of food; and, after an"
41445,"hour’s rest, which was absolutely necessary, and yet which was bitterly"
41445,"irksome to me, I continued my route. The sledge was still visible; nor"
41445,"did I again lose sight of it, except at the moments when for a short"
41445,time some ice rock concealed it with its intervening crags. I indeed
41445,"perceptibly gained on it; and when, after nearly two days’ journey, I"
41445,"beheld my enemy at no more than a mile distant, my heart bounded within"
41445,me.
41445,
41445,"But now, when I appeared almost within grasp of my enemy, my hopes were"
41445,"suddenly extinguished, and I lost all trace of him more utterly than I"
41445,had ever done before. A ground sea was heard; the thunder of its
41445,"progress, as the waters rolled and swelled beneath me, became every"
41445,"moment more ominous and terrific. I pressed on, but in vain. The wind"
41445,"arose; the sea roared; and, as with the mighty shock of an earthquake,"
41445,"it split, and cracked with a tremendous and overwhelming sound. The work"
41445,was soon finished: in a few minutes a tumultuous sea rolled between me
41445,"and my enemy, and I was left drifting on a scattered piece of ice, that"
41445,"was continually lessening, and thus preparing for me a hideous death."
41445,
41445,In this manner many appalling hours passed; several of my dogs died; and
41445,"I myself was about to sink under the accumulation of distress, when I"
41445,"saw your vessel riding at anchor, and holding forth to me hopes of"
41445,succour and life. I had no conception that vessels ever came so far
41445,"north, and was astounded at the sight. I quickly destroyed part of my"
41445,"sledge to construct oars; and by these means was enabled, with infinite"
41445,"fatigue, to move my ice-raft in the direction of your ship. I had"
41445,"determined, if you were going southward, still to trust myself to the"
41445,"mercy of the seas, rather than abandon my purpose. I hoped to induce you"
41445,to grant me a boat with which I could still pursue my enemy. But your
41445,direction was northward. You took me on board when my vigour was
41445,"exhausted, and I should soon have sunk under my multiplied hardships"
41445,"into a death, which I still dread,—for my task is unfulfilled."
41445,
41445,"Oh! when will my guiding spirit, in conducting me to the dæmon, allow me"
41445,"the rest I so much desire; or must I die, and he yet live? If I do,"
41445,"swear to me, Walton, that he shall not escape; that you will seek him,"
41445,"and satisfy my vengeance in his death. Yet, do I dare ask you to"
41445,"undertake my pilgrimage, to endure the hardships that I have undergone?"
41445,"No; I am not so selfish. Yet, when I am dead, if he should appear; if"
41445,"the ministers of vengeance should conduct him to you, swear that he"
41445,shall not live—swear that he shall not triumph over my accumulated
41445,"woes, and live to make another such a wretch as I am. He is eloquent"
41445,and persuasive; and once his words had even power over my heart: but
41445,"trust him not. His soul is as hellish as his form, full of treachery and"
41445,"fiend-like malice. Hear him not; call on the manes of William, Justine,"
41445,"Clerval, Elizabeth, my father, and of the wretched Victor, and thrust"
41445,"your sword into his heart. I will hover near, and direct the steel"
41445,aright.
41445,
41445,       *       *       *       *       *
41445,
41445,"WALTON, _in continuation_."
41445,
41445,"August 26th, 17—."
41445,
41445,"You have read this strange and terrific story, Margaret; and do you not"
41445,"feel your blood congealed with horror, like that which even now curdles"
41445,"mine? Sometimes, seized with sudden agony, he could not continue his"
41445,"tale; at others, his voice broken, yet piercing, uttered with difficulty"
41445,the words so replete with agony. His fine and lovely eyes were now
41445,"lighted up with indignation, now subdued to downcast sorrow, and"
41445,quenched in infinite wretchedness. Sometimes he commanded his
41445,"countenance and tones, and related the most horrible incidents with a"
41445,"tranquil voice, suppressing every mark of agitation; then, like a"
41445,"volcano bursting forth, his face would suddenly change to an expression"
41445,"of the wildest rage, as he shrieked out imprecations on his persecutor."
41445,
41445,"His tale is connected, and told with an appearance of the simplest"
41445,"truth; yet I own to you that the letters of Felix and Safie, which he"
41445,"shewed me, and the apparition of the monster, seen from our ship,"
41445,brought to me a greater conviction of the truth of his narrative than
41445,"his asseverations, however earnest and connected. Such a monster has"
41445,then really existence; I cannot doubt it; yet I am lost in surprise and
41445,admiration. Sometimes I endeavoured to gain from Frankenstein the
41445,particulars of his creature’s formation; but on this point he was
41445,impenetrable.
41445,
41445,"“Are you mad, my friend?” said he, “or whither does your senseless"
41445,curiosity lead you? Would you also create for yourself and the world a
41445,"demoniacal enemy? Or to what do your questions tend? Peace, peace! learn"
41445,"my miseries, and do not seek to increase your own.”"
41445,
41445,Frankenstein discovered that I made notes concerning his history: he
41445,"asked to see them, and then himself corrected and augmented them in many"
41445,places; but principally in giving the life and spirit to the
41445,conversations he held with his enemy. “Since you have preserved my
41445,"narration,” said he, “I would not that a mutilated one should go down to"
41445,posterity.”
41445,
41445,"Thus has a week passed away, while I have listened to the strangest tale"
41445,"that ever imagination formed. My thoughts, and every feeling of my soul,"
41445,"have been drunk up by the interest for my guest, which this tale, and"
41445,his own elevated and gentle manners have created. I wish to soothe him;
41445,"yet can I counsel one so infinitely miserable, so destitute of every"
41445,"hope of consolation, to live? Oh, no! the only joy that he can now know"
41445,will be when he composes his shattered feelings to peace and death. Yet
41445,"he enjoys one comfort, the offspring of solitude and delirium: he"
41445,"believes, that, when in dreams he holds converse with his friends, and"
41445,"derives from that communion consolation for his miseries, or excitements"
41445,"to his vengeance, that they are not the creations of his fancy, but the"
41445,real beings who visit him from the regions of a remote world. This faith
41445,gives a solemnity to his reveries that render them to me almost as
41445,imposing and interesting as truth.
41445,
41445,Our conversations are not always confined to his own history and
41445,misfortunes. On every point of general literature he displays unbounded
41445,"knowledge, and a quick and piercing apprehension. His eloquence is"
41445,"forcible and touching; nor can I hear him, when he relates a pathetic"
41445,"incident, or endeavours to move the passions of pity or love, without"
41445,tears. What a glorious creature must he have been in the days of his
41445,"prosperity, when he is thus noble and godlike in ruin. He seems to feel"
41445,"his own worth, and the greatness of his fall."
41445,
41445,"“When younger,” said he, “I felt as if I were destined for some great"
41445,enterprise. My feelings are profound; but I possessed a coolness of
41445,judgment that fitted me for illustrious achievements. This sentiment of
41445,"the worth of my nature supported me, when others would have been"
41445,oppressed; for I deemed it criminal to throw away in useless grief those
41445,talents that might be useful to my fellow-creatures. When I reflected on
41445,"the work I had completed, no less a one than the creation of a"
41445,"sensitive and rational animal, I could not rank myself with the herd of"
41445,"common projectors. But this feeling, which supported me in the"
41445,"commencement of my career, now serves only to plunge me lower in the"
41445,"dust. All my speculations and hopes are as nothing; and, like the"
41445,"archangel who aspired to omnipotence, I am chained in an eternal hell."
41445,"My imagination was vivid, yet my powers of analysis and application were"
41445,"intense; by the union of these qualities I conceived the idea, and"
41445,"executed the creation of a man. Even now I cannot recollect, without"
41445,"passion, my reveries while the work was incomplete. I trod heaven in my"
41445,"thoughts, now exulting in my powers, now burning with the idea of their"
41445,effects. From my infancy I was imbued with high hopes and a lofty
41445,"ambition; but how am I sunk! Oh! my friend, if you had known me as I"
41445,"once was, you would not recognize me in this state of degradation."
41445,Despondency rarely visited my heart; a high destiny seemed to bear me
41445,"on, until I fell, never, never again to rise.”"
41445,
41445,Must I then lose this admirable being? I have longed for a friend; I
41445,"have sought one who would sympathize with and love me. Behold, on these"
41445,"desert seas I have found such a one; but, I fear, I have gained him only"
41445,"to know his value, and lose him. I would reconcile him to life, but he"
41445,repulses the idea.
41445,
41445,"“I thank you, Walton,” he said, “for your kind intentions towards so"
41445,"miserable a wretch; but when you speak of new ties, and fresh"
41445,"affections, think you that any can replace those who are gone? Can any"
41445,man be to me as Clerval was; or any woman another Elizabeth? Even where
41445,"the affections are not strongly moved by any superior excellence, the"
41445,companions of our childhood always possess a certain power over our
41445,"minds, which hardly any later friend can obtain. They know our infantine"
41445,"dispositions, which, however they may be afterwards modified, are never"
41445,eradicated; and they can judge of our actions with more certain
41445,conclusions as to the integrity of our motives. A sister or a brother
41445,"can never, unless indeed such symptoms have been shewn early, suspect"
41445,"the other of fraud or false dealing, when another friend, however"
41445,"strongly he may be attached, may, in spite of himself, be invaded with"
41445,"suspicion. But I enjoyed friends, dear not only through habit and"
41445,"association, but from their own merits; and, wherever I am, the soothing"
41445,"voice of my Elizabeth, and the conversation of Clerval, will be ever"
41445,whispered in my ear. They are dead; and but one feeling in such a
41445,solitude can persuade me to preserve my life. If I were engaged in any
41445,"high undertaking or design, fraught with extensive utility to my"
41445,"fellow-creatures, then could I live to fulfil it. But such is not my"
41445,destiny; I must pursue and destroy the being to whom I gave existence;
41445,"then my lot on earth will be fulfilled, and I may die.”"
41445,
41445,       *       *       *       *       *
41445,
41445,September 2d.
41445,
41445,"MY BELOVED SISTER,"
41445,
41445,"I write to you, encompassed by peril, and ignorant whether I am ever"
41445,"doomed to see again dear England, and the dearer friends that inhabit"
41445,"it. I am surrounded by mountains of ice, which admit of no escape, and"
41445,"threaten every moment to crush my vessel. The brave fellows, whom I have"
41445,"persuaded to be my companions, look towards me for aid; but I have none"
41445,"to bestow. There is something terribly appalling in our situation, yet"
41445,"my courage and hopes do not desert me. We may survive; and if we do not,"
41445,"I will repeat the lessons of my Seneca, and die with a good heart."
41445,
41445,"Yet what, Margaret, will be the state of your mind? You will not hear of"
41445,"my destruction, and you will anxiously await my return. Years will pass,"
41445,"and you will have visitings of despair, and yet be tortured by hope. Oh!"
41445,"my beloved sister, the sickening failings of your heart-felt"
41445,"expectations are, in prospect, more terrible to me than my own death."
41445,"But you have a husband, and lovely children; you may be happy: heaven"
41445,"bless you, and make you so!"
41445,
41445,My unfortunate guest regards me with the tenderest compassion. He
41445,endeavours to fill me with hope; and talks as if life were a possession
41445,which he valued. He reminds me how often the same accidents have
41445,"happened to other navigators, who have attempted this sea, and, in spite"
41445,"of myself, he fills me with cheerful auguries. Even the sailors feel the"
41445,"power of his eloquence: when he speaks, they no longer despair: he"
41445,"rouses their energies, and, while they hear his voice, they believe"
41445,"these vast mountains of ice are mole-hills, which will vanish before the"
41445,resolutions of man. These feelings are transitory; each day’s
41445,"expectation delayed fills them with fear, and I almost dread a mutiny"
41445,caused by this despair.
41445,
41445,       *       *       *       *       *
41445,
41445,September 5th.
41445,
41445,"A scene has just passed of such uncommon interest, that although it is"
41445,"highly probable that these papers may never reach you, yet I cannot"
41445,forbear recording it.
41445,
41445,"We are still surrounded by mountains of ice, still in imminent danger of"
41445,"being crushed in their conflict. The cold is excessive, and many of my"
41445,unfortunate comrades have already found a grave amidst this scene of
41445,desolation. Frankenstein has daily declined in health: a feverish fire
41445,"still glimmers in his eyes; but he is exhausted, and, when suddenly"
41445,"roused to any exertion, he speedily sinks again into apparent"
41445,lifelessness.
41445,
41445,I mentioned in my last letter the fears I entertained of a mutiny. This
41445,"morning, as I sat watching the wan countenance of my friend—his eyes"
41445,"half closed, and his limbs hanging listlessly,—I was roused by half a"
41445,"dozen of the sailors, who desired admission into the cabin. They"
41445,entered; and their leader addressed me. He told me that he and his
41445,companions had been chosen by the other sailors to come in deputation to
41445,"me, to make me a demand, which, in justice, I could not refuse. We were"
41445,"immured in ice, and should probably never escape; but they feared that"
41445,"if, as was possible, the ice should dissipate, and a free passage be"
41445,"opened, I should be rash enough to continue my voyage, and lead them"
41445,"into fresh dangers, after they might happily have surmounted this. They"
41445,"desired, therefore, that I should engage with a solemn promise, that if"
41445,"the vessel should be freed, I would instantly direct my coarse"
41445,southward.
41445,
41445,This speech troubled me. I had not despaired; nor had I yet conceived
41445,"the idea of returning, if set free. Yet could I, in justice, or even in"
41445,"possibility, refuse this demand? I hesitated before I answered; when"
41445,"Frankenstein, who had at first been silent, and, indeed, appeared hardly"
41445,"to have force enough to attend, now roused himself; his eyes sparkled,"
41445,"and his cheeks flushed with momentary vigour. Turning towards the men,"
41445,he said—
41445,
41445,“What do you mean? What do you demand of your captain? Are you then so
41445,easily turned from your design? Did you not call this a glorious
41445,expedition? and wherefore was it glorious? Not because the way was
41445,"smooth and placid as a southern sea, but because it was full of dangers"
41445,"and terror; because, at every new incident, your fortitude was to be"
41445,"called forth, and your courage exhibited; because danger and death"
41445,"surrounded, and these dangers you were to brave and overcome. For this"
41445,"was it a glorious, for this was it an honourable undertaking. You were"
41445,hereafter to be hailed as the benefactors of your species; your name
41445,"adored, as belonging to brave men who encountered death for honour and"
41445,"the benefit of mankind. And now, behold, with the first imagination of"
41445,"danger, or, if you will, the first mighty and terrific trial of your"
41445,"courage, you shrink away, and are content to be handed down as men who"
41445,"had not strength enough to endure cold and peril; and so, poor souls,"
41445,"they were chilly, and returned to their warm fire-sides. Why, that"
41445,"requires not this preparation; ye need not have come thus far, and"
41445,"dragged your captain to the shame of a defeat, merely to prove"
41445,"yourselves cowards. Oh! be men, or be more than men. Be steady to your"
41445,"purposes, and firm as a rock. This ice is not made of such stuff as your"
41445,"hearts might be; it is mutable, cannot withstand you, if you say that it"
41445,shall not. Do not return to your families with the stigma of disgrace
41445,"marked on your brows. Return as heroes who have fought and conquered,"
41445,and who know not what it is to turn their backs on the foe.”
41445,
41445,He spoke this with a voice so modulated to the different feelings
41445,"expressed in his speech, with an eye so full of lofty design and"
41445,"heroism, that can you wonder that these men were moved. They looked at"
41445,"one another, and were unable to reply. I spoke; I told them to retire,"
41445,and consider of what had been said: that I would not lead them further
41445,"north, if they strenuously desired the contrary; but that I hoped that,"
41445,"with reflection, their courage would return."
41445,
41445,"They retired, and I turned towards my friend; but he was sunk in"
41445,"languor, and almost deprived of life."
41445,
41445,"How all this will terminate, I know not; but I had rather die, than"
41445,"return shamefully,—my purpose unfulfilled. Yet I fear such will be my"
41445,"fate; the men, unsupported by ideas of glory and honour, can never"
41445,willingly continue to endure their present hardships.
41445,
41445,       *       *       *       *       *
41445,
41445,September 7th.
41445,
41445,"The die is cast; I have consented to return, if we are not destroyed."
41445,Thus are my hopes blasted by cowardice and indecision; I come back
41445,"ignorant and disappointed. It requires more philosophy than I possess,"
41445,to bear this injustice with patience.
41445,
41445,       *       *       *       *       *
41445,
41445,September 12th.
41445,
41445,It is past; I am returning to England. I have lost my hopes of utility
41445,and glory;—I have lost my friend. But I will endeavour to detail these
41445,"bitter circumstances to you, my dear sister; and, while I am wafted"
41445,"towards England, and towards you, I will not despond."
41445,
41445,"September 19th, the ice began to move, and roarings like thunder were"
41445,"heard at a distance, as the islands split and cracked in every"
41445,"direction. We were in the most imminent peril; but, as we could only"
41445,"remain passive, my chief attention was occupied by my unfortunate guest,"
41445,"whose illness increased in such a degree, that he was entirely confined"
41445,"to his bed. The ice cracked behind us, and was driven with force towards"
41445,"the north; a breeze sprung from the west, and on the 11th the passage"
41445,"towards the south became perfectly free. When the sailors saw this, and"
41445,"that their return to their native country was apparently assured, a"
41445,"shout of tumultuous joy broke from them, loud and long-continued."
41445,"Frankenstein, who was dozing, awoke, and asked the cause of the tumult."
41445,"“They shout,” I said, “because they will soon return to England.”"
41445,
41445,“Do you then really return?”
41445,
41445,“Alas! yes; I cannot withstand their demands. I cannot lead them
41445,"unwillingly to danger, and I must return.”"
41445,
41445,"“Do so, if you will; but I will not. You may give up your purpose; but"
41445,"mine is assigned to me by heaven, and I dare not. I am weak; but surely"
41445,the spirits who assist my vengeance will endow me with sufficient
41445,"strength.” Saying this, he endeavoured to spring from the bed, but the"
41445,"exertion was too great for him; he fell back, and fainted."
41445,
41445,It was long before he was restored; and I often thought that life was
41445,"entirely extinct. At length he opened his eyes, but he breathed with"
41445,"difficulty, and was unable to speak. The surgeon gave him a composing"
41445,"draught, and ordered us to leave him undisturbed. In the mean time he"
41445,"told me, that my friend had certainly not many hours to live."
41445,
41445,"His sentence was pronounced; and I could only grieve, and be patient. I"
41445,"sat by his bed watching him; his eyes were closed, and I thought he"
41445,"slept; but presently he called to me in a feeble voice, and, bidding me"
